,Unnamed: 0,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,lon,lat
135,2488543,0,"VALENTINO U.S.A., INC.",Public Relations and Fundraising Managers,VICE PRESIDENT OF PUBLIC RELATIONS,Y,152651.0,2012.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
136,1757194,1,"EPATHUSA, INC",Computer Systems Analysts,IT BUSINESS ANALYST,Y,59030.0,2014.0,"MEMPHIS, TENNESSEE",-90.0489801,35.1495343
137,1034673,0,P3 GEEKS INC,MANAGEMENT ANALYSTS,BUSINESS MANAGEMENT ANALYST,Y,47341.0,2015.0,"AIKEN, SOUTH CAROLINA",-81.71955329999999,33.56041679999999
138,569988,0,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,"ENGINEERING TECHNICIANS, EXCEPT DRAFTERS, ALL",POSTDOC EMPLOYEE,N,44949.0,2016.0,"PHILADELPHIA, PENNSYLVANIA",-75.1652215,39.9525839
139,532449,0,"ENGINEERING & CONST INNOVATIONS, INC",CIVIL ENGINEERS,CIVIL ENGINEER,N,57616.0,2016.0,"OAKDALE, MINNESOTA",-92.96493609999999,44.963021600000005
140,532859,0,"TJ'S TRUCKING AND EXCAVATING, INC.",CIVIL ENGINEERS,PROJECT MANAGEMENT ENGINEER,N,51800.0,2016.0,"WINONA, MINNESOTA",-91.6663523,44.0553908
141,715893,0,ITCAPS LLC,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,SR.STORAGE AREA NETWORK ADMINISTRATOR,Y,66456.0,2015.0,"ALPHARETTA, GEORGIA",-84.2940899,34.07537620000001
142,1325314,1,TWO95 INTERNATIONAL INC.,Computer Programmers,PROGRAMMER ANALYST,Y,47112.0,2014.0,"CHERRY HILL, NEW JERSEY",-75.0246312,39.926813
143,1065597,1,"SAMSUNG ELECTRONICS AMERICA, INC.","COMPUTER OCCUPATIONS, ALL OTHER",TEST ENGINEER I,Y,64189.0,2015.0,"BRIDGEWATER, NEW JERSEY",-74.6049061,40.5939636
144,2818201,0,"NOVO, LLC",Art Directors,ART DIRECTOR,Y,49254.4,2011.0,"ANNAPOLIS JUNCTION, MARYLAND",-76.7769324,39.1202934
145,1134574,1,"GEMINI CONSULTING & SERVICES, LLC","SOFTWARE DEVELOPERS, APPLICATIONS",JAVA APPLICATIONS DEVELOPER,Y,57949.0,2015.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
146,678679,1,"MERCURIA ENERGY TRADING, INC.",FINANCIAL ANALYSTS,RISK OFFICER,Y,119829.0,2015.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
147,2937477,0,ORASYS LLC,Computer Programmers,PROGRAMMER ANALYST,Y,145496000.0,2011.0,"WESTBOROUGH, MASSACHUSETTS",-71.6161294,42.269521600000004
148,2749741,0,"SUPER PARCEL EXPRESS SERVICES CO., LTD.",Accountants,ACCOUNTANT,Y,43410.0,2011.0,"MONROVIA, CALIFORNIA",-118.0019482,34.14426160000001
149,1718301,1,DELOITTE & TOUCHE LLP,Accountants and Auditors,AUDIT MANAGER,Y,65146.0,2014.0,"PHOENIX, ARIZONA",-112.07403729999999,33.4483771
150,2499921,1,M-I LLC AKA M-I SWACO,Mechanical Engineers,TECHNICAL SERVICE ENGINEER,Y,59093.0,2012.0,"HOUSTON, TEXAS",-95.36980279999999,29.7604267
151,1855680,1,"NORTHEAST ARC, INC.",Rehabilitation Counselors,HOUSE MANAGER,Y,35589.0,2013.0,"SALEM, MASSACHUSETTS",-70.8967155,42.51954
152,1301743,1,"XAVIENT INFORMATION SYSTEMS, INC.","Computer Occupations, All Other",TEAM LEAD,Y,68078.0,2014.0,"ENGLEWOOD, COLORADO",-104.98775970000001,39.647765299999996
153,1792851,0,TECHDEMOCRACY LLC,Computer Programmers,COMPUTER PROGRAMMER,Y,119797600.0,2013.0,"TORRANCE, CALIFORNIA",-118.34062879999999,33.835849200000006
154,402775,1,"CURSE, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",CONTENT ENGINEER,N,63773.0,2016.0,"HUNTSVILLE, ALABAMA",-86.5861037,34.730368799999994
155,2507634,0,MISSION NURSING & REHABILITATION CENTER,Health Educators,HEALTH EDUCATOR,Y,44740.8,2012.0,"MISSION, TEXAS",-98.3252932,26.2159066
156,2714569,0,"DEL ORO CONSULTING, INC.",Network and Computer Systems Administrators,NETWORK ENGINEER,Y,66061.0,2011.0,"SAN JOSE, CALIFORNIA",-121.88632859999998,37.338208200000004
157,885012,0,"INNOMINDS SOFTWARE INC.,","COMPUTER OCCUPATIONS, ALL OTHER",SOFTWARE QUALITY ENGINEER,Y,77542.0,2015.0,"BOSTON, MASSACHUSETTS",-71.0588801,42.360082500000004
158,1692229,0,"INTELUTIONS, INC.",Database Administrators,DBA CONSULTANT,Y,59134.0,2014.0,"SAN JUAN, PUERTO RICO",-66.1057355,18.465539399999997
159,55849,1,"ACCELL GLOBAL RISK SOLUTIONS, INC.",ACCOUNTANTS AND AUDITORS,AUDITOR-RISK SOLUTIONS,N,57304.0,2016.0,"REDWOOD CITY, CALIFORNIA",-122.2363548,37.4852152
160,2925387,0,"NANAK FOODS USA, INC.",General and Operations Managers,VICE PRESIDENT,Y,64854.0,2011.0,"BUENA PARK, CALIFORNIA",-117.99811809999999,33.867514299999996
161,1783773,0,"BOOMERANG'S FOODS, INC.",Industrial Production Managers,PRODUCTION MANAGER,Y,132829.0,2014.0,"AUSTIN, TEXAS",-97.7430608,30.267153000000004
162,2440891,1,SYNTEL CONSULTING INC,Computer and Information Systems Managers,PROJECT MANAGER,Y,125237.0,2012.0,"VANCOUVER, WASHINGTON",-122.67160630000001,45.63183970000001
163,1578269,1,IQ SPECTRA INC,Computer Systems Analysts,PROGRAMMER ANALYST,Y,57346.0,2014.0,"DALLAS, TEXAS",-96.7969879,32.7766642
164,2006129,0,"ORANGE BUSINESS SERVICES U.S., INC.",Financial Analysts,GLOBAL SERVICES BUSINESS & REPORTING ANALYST,Y,62200.0,2013.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
165,2888334,1,"UMGEE USA, INC.",Fashion Designers,FASHION DESIGNER,Y,38230.0,2011.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
166,2311644,1,SARK TECHNOLOGY SOLUTIONS LLC,Computer Programmers,COMPUTER PROGRAMMER,Y,55598.0,2012.0,"TAMPA, FLORIDA",-82.4571776,27.950575
167,548118,0,"T-MOBILE USA, INC.","ELECTRONICS ENGINEERS, EXCEPT COMPUTER","SENIOR ENGINEER, RF DEPLOYMENT",Y,84089.0,2016.0,"SIMI VALLEY, CALIFORNIA",-118.78148200000001,34.2694474
168,1826569,1,"RIVERBED TECHNOLOGY, INC.","Software Developers, Systems Software","SOFTWARE ENGINEER, NETWORKING (MTS)",Y,114878.0,2013.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
169,1015077,1,ULAB INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKETING SPECIALIST,Y,32427.2,2015.0,"CARY, NORTH CAROLINA",-78.78111690000001,35.791540000000005
170,1387845,1,MORGAN STANLEY & CO. LLC,Financial Analysts,ASSOCIATE,Y,95014.0,2014.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
171,2886595,0,EASTERN VIRGINIA MEDICAL SCHOOL,"Medical Scientists, Except Epidemiologists",RESEARCH FELLOW,Y,38496.0,2011.0,"NORFOLK, VIRGINIA",-76.28587259999999,36.8507689
172,2669830,0,STRYKER ENDOSCOPY,Electrical Engineers,TEST ENGINEER,Y,70554.0,2011.0,"SAN JOSE, CALIFORNIA",-121.88632859999998,37.338208200000004
173,1777348,0,PBC MANAGEMENT LLC,Web Developers,WEB DEVELOPER,Y,48069.0,2014.0,"SACRAMENTO, CALIFORNIA",-121.49439960000001,38.5815719
174,1466402,0,"CONTROL COMPONENTS, INC.","Managers, All Other",GLOBAL EHS COORDINATOR,Y,80100.0,2014.0,"RANCHO SANTA MARGARITA, CALIFORNIA",-117.603104,33.640855
175,2233234,0,COURTSENSE LLC,Computer and Information Systems Managers,IT DIRECTOR,N,97718.4,2012.0,"TENAFLY, NEW JERSEY",-73.96291540000001,40.9253766
176,2633455,1,"TECH MAHINDRA (AMERICAS), INC.",Computer Systems Analysts,SYSTEMS ANALYST,Y,56700.0,2012.0,"BOTHELL, WASHINGTON",-122.20558829999999,47.76095
177,1509179,0,NEW YORK MEDICAL COLLEGE,Microbiologists,POST DOCTORAL RESEARCH FELLOW,Y,42000.0,2014.0,"VALHALLA, NEW YORK",-73.77513259999999,41.074818799999996
178,1991045,0,"TRANSFER DEVICES, INC.",Chief Executives,VICE PRESIDENT,Y,224494.0,2013.0,"SANTA CLARA, CALIFORNIA",-121.9552356,37.354107899999995
179,2845937,0,VINSAR HOTELS LLC,Lodging Managers,HOTEL MANAGER,Y,46363.0,2011.0,"INDIANAPOLIS, INDIANA",-86.158068,39.768403
180,1864403,0,NO BIG IDEAS INC,General and Operations Managers,GENERAL MANAGER (AMERICAS),Y,62837.0,2013.0,"LOUISVILLE, COLORADO",-105.13192959999999,39.977763
181,2709488,0,"SUSAN CHEN CPA, PC",Accountants,STAFF ACCOUNTANT,N,41953.6,2011.0,"SUGAR LAND, TEXAS",-95.6349463,29.6196787
182,1780414,1,CARNEGIE MELLON UNIVERSITY,"Biological Scientists, All Other",RESEARCH ASSOCIATE/RESEARCH BIOLOGIST,Y,40706.0,2014.0,"PITTSBURGH, PENNSYLVANIA",-79.9958864,40.440624799999995
183,2246635,0,SPAIN-UNITED STATES CHAMBER OF COMMERCE,Public Relations Specialists,COMMUNICATIONS SPECIALIST/INTERNATIONAL TRADE,Y,33530.0,2012.0,"MIAMI, FLORIDA",-80.1917902,25.7616798
184,2504995,0,"OGRE SYSTEMS, INC","Software Developers, Applications",SOFTWARE ENGINEER,Y,82867.0,2012.0,"DALLAS, TEXAS",-96.7969879,32.7766642
185,2685785,0,TEKSTROM INC,Computer Programmers,PROGRAMMER ANALYST,Y,50440.0,2011.0,"WILMINGTON, DELAWARE",-75.5397878,39.7390721
186,639928,0,DEAN SPORTS CONSULTANTS PHYSICAL THERAPY,EXERCISE PHYSIOLOGISTS,DIRECTOR OF OPERATIONS,N,34290.0,2016.0,"SAN CLEMENTE, CALIFORNIA",-117.6119925,33.4269728
187,2100063,0,"ZAP TECHNOLOGY, LLC",Sales Managers,"PRESIDENT, NORTH AMERICA",Y,180606.0,2013.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
188,1828656,0,UNIVERSITY OF TEXAS - PAN AMERICAN,Materials Engineers,POSTDOCTORAL FELLOW,N,20238.4,2013.0,"EDINBURG, TEXAS",-98.1633432,26.3017374
189,1370115,1,"SIEMENS INDUSTRY, INC.","Electronics Engineers, Except Computer",FIELD ENGINEERING MANAGER,Y,95077.0,2014.0,"SACRAMENTO, CALIFORNIA",-121.49439960000001,38.5815719
190,682041,1,THE UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,BIOCHEMISTS AND BIOPHYSICISTS,ASSISTANT INSTRUCTOR,Y,42578.0,2015.0,"DALLAS, TEXAS",-96.7969879,32.7766642
191,2480834,0,ACUPUNCTURE AND HERB HEALTH CENTER INC.,"Health Diagnosing and Treating Practitioners, All",ACUPUNCTURER AND HERBOLOGICAL PRACTITIONER,Y,48023.0,2012.0,"AUSTIN, TEXAS",-97.7430608,30.267153000000004
192,2283998,1,BRISTLECONE INC.,Computer Systems Analysts,COMPUTER SYSTEMS ANALYST,Y,79102.0,2012.0,"MOUNTAIN VIEW, CALIFORNIA",-122.08385109999999,37.3860517
193,2146482,0,"COMSCORE, INC.","Software Developers, Applications",SOFTWARD DEVELOPER-JAVASCRIPT,Y,87422.0,2013.0,"RESTON, VIRGINIA",-77.35700279999999,38.9586307
194,1296404,0,S.A.C. CAPITAL ADVISORS L.P.,Financial Analysts,EXECUTION TRADER,Y,67205.0,2014.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
195,2378926,0,"NOLTE ASSOCIATES, INC.",Civil Engineers,"ASSOCIATE ENGINEER, WATER RESOURCES",Y,72579.0,2012.0,"WALNUT CREEK, CALIFORNIA",-122.06518190000001,37.9100783
196,2735718,0,PRAYERS FOR CHANGE CORP,Computer Programmers,SENIOR SYSTEMS DESIGNER AND COMPUTER PROGRAMMER,Y,47154.0,2011.0,"CORAL GABLES, FLORIDA",-80.2683838,25.72149
197,2738605,1,APPLE INC.,Electrical Engineers,RF/OTA SYSTEMS ENGINEERING LEAD,Y,124176.0,2011.0,"CUPERTINO, CALIFORNIA",-122.03218229999999,37.322997799999996
198,736930,1,IBM INDIA PRIVATE LIMITED,COMPUTER PROGRAMMERS,CONSULTANT,Y,66602.0,2015.0,"EXTON, PENNSYLVANIA",-75.6274583,40.0325817
199,740646,0,AKKEN INC,COMPUTER SYSTEMS ANALYSTS,PROGRAMMER ANALYST,Y,61277.0,2015.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
200,712117,0,"BRILLIANT STUDIO, INC.",INDUSTRIAL ENGINEERS,PROCESS AND IMPROVEMENT ENGINEER,Y,61651.0,2015.0,"EXTON, PENNSYLVANIA",-75.6274583,40.0325817
201,1866770,1,YAHOO! INC.,"Software Developers, Applications",SOFTWARE ENGINEER (QUALITY ASSURANCE ENGINEER),Y,99653.0,2013.0,"SANTA CLARA, CALIFORNIA",-121.9552356,37.354107899999995
202,1925862,1,INFOSYS LIMITED,"Computer Occupations, All Other",TEST ENGINEER - US,Y,39978.0,2013.0,"SALT LAKE CITY, UTAH",-111.89104740000002,40.760779299999996
203,489896,1,"NSD INTERNATIONAL, INC.","COMPUTER OCCUPATIONS, ALL OTHER",COMPUTER SYSTEMS ENGINEER,N,50752.0,2016.0,"ELMSFORD, NEW YORK",-73.8201337,41.055096899999995
204,765138,1,"UNIVERSITY OF CALIFORNIA, DAVIS","CIVIL ENGINEERS, R&D",POSTDOCTORAL SCHOLAR,Y,42000.0,2015.0,"DAVIS, CALIFORNIA",-121.74051670000001,38.5449065
205,2713563,0,THE UNIVERSITY OF IOWA,"Physics Teachers, Postsecondary",ASSISTANT PROFESSOR OF PHYSICS,Y,54740.0,2011.0,"IOWA CITY, IOWA",-91.5301683,41.6611277
206,51901,1,INNOVID INC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,ACCOUNT COORDINATOR,N,45906.0,2016.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
207,2455033,0,ANRAY INT'L CORPORATION,Instructional Coordinators,TRAINING PROGRAM DEVELOPER,Y,46030.4,2012.0,"ORANGE, CALIFORNIA",-117.8531119,33.787794399999996
208,800514,1,"SAAMA TECHNOLOGIES, INC.",COMPUTER PROGRAMMERS,SENIOR CONSULTANT (SR. COMPUTER PROGRAMMER),Y,100701.0,2015.0,"SUNNYVALE, CALIFORNIA",-122.03634960000001,37.368829999999996
209,2391973,0,"PAYLESS SHOESOURCE, INC.",Logisticians,MERCHANDISE DISTRIBUTION ANALYST,Y,49878.0,2012.0,"TOPEKA, KANSAS",-95.6890185,39.055823499999995
210,1586648,0,"SPERIDIAN TECHNOLOGIES, LLC","Software Developers, Applications",SIEBEL CONSULTANT,Y,73174.0,2014.0,"BOTHELL, WASHINGTON",-122.20558829999999,47.76095
211,2624123,1,SOFTWARE SOLUTIONS GROUP INC,Computer Systems Analysts,SAP FUNCTIONAL SYSTEMS ANALYST,Y,66685.0,2012.0,"SAN FRANSISCO, CALIFORNIA",-122.4194155,37.7749295
212,1018691,1,TATA CONSULTANCY SERVICES LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",DATA WAREHOUSING SPECIALIST,Y,76918.0,2015.0,"FOSTER CITY, CALIFORNIA",-122.2710788,37.558546500000006
213,2221346,1,61ST & PARK AVE CORPORATION,Public Relations and Fundraising Managers,DIRECTOR OF PUBLIC RELATIONS,Y,93621.0,2013.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
214,2474958,0,SAVANT TECHNOLOGIES INC,"Software Developers, Applications",SOFTWARE ENGINEER,Y,69888.0,2012.0,"DUBLIN, OHIO",-83.11407709999999,40.0992294
215,2698053,0,BOOZ ALLEN HAMILTON INC.,"Education Administrators, Postsecondary",CONSULTANT - DEFENSE RESEARCH ANALYST,Y,464000.0,2011.0,"WASHINGTON, DISTRICT OF COLUMBIA",-77.03687070000001,38.9071923
216,2542404,0,CREDENT TECHNOLOGIES LLC,Computer Systems Analysts,BUSINESS ANALYST,Y,59488.0,2012.0,"TROY, MICHIGAN",-83.1497751,42.6064095
217,2781199,1,"RIVERBED TECHNOLOGY, INC.",Software Quality Assurance Engineers and Testers,QUALITY ASSURANCE ENGINEER,Y,72176.0,2011.0,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
218,541691,0,"ZGLUE, INC.",ELECTRICAL ENGINEERS,STAFF ENGINEER,Y,94619.0,2016.0,"PALO ALTO, CALIFORNIA",-122.14301950000001,37.441883399999995
219,1059050,1,"DR. FRESH, LLC",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,MARKET RESEARCH ANALYST,Y,72259.0,2015.0,"BUENA PARK, CALIFORNIA",-117.99811809999999,33.867514299999996
220,834593,0,"VENGO, INC.","COMPUTER OCCUPATIONS, ALL OTHER",BUSINESS INTELLIGENCE ANALIST,Y,48048.0,2015.0,"LONG ISLAND CITY, NEW YORK",-73.94854240000001,40.744679
221,797863,1,CONMED CORPORATION,"ENGINEERS, ALL OTHER","ENGINEER I, PACKAGING",Y,58490.0,2015.0,"UTICA, NEW YORK",-75.232664,43.100903
222,1910824,1,MOUNT SINAI MEDICAL CENTER,"Biological Scientists, All Other",POST DOCTORAL FELLOW,Y,41330.0,2013.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
223,960226,0,AA SOLUTIONS INC,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,62234.0,2015.0,"FREMONT, CALIFORNIA",-121.98857190000001,37.548269700000006
224,793134,0,NATIONAL CONSULTING GROUP INC,COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,Y,47300.0,2015.0,"TEMPE, ARIZONA",-111.9400054,33.4255104
225,576555,1,COLUMBIA UNIVERSITY,"BIOLOGICAL SCIENTISTS, ALL OTHER",STAFF ASSOCIATE,N,42682.0,2016.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
226,102608,1,"HOME DEPOT USA, INC.",COMPUTER SYSTEMS ANALYSTS,"MANAGER, ONLINE PRODUCT MANAGEMENT",Y,100422.0,2016.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
227,2513392,0,A23 STUDIOS CORPORATION,"Architects, Except Landscape and Naval",INTERN ARCHITECT,Y,49483.0,2012.0,"TUCSON, ARIZONA",-110.926479,32.2217429
228,2852426,0,BROADWAY BRIDGE LLC.,Accountants,ACCOUNTANT,Y,55000.0,2011.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
229,8121,1,"AIG EMPLOYEE SERVICES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SHAREPOINT APPLICATION OPERATIONS MANAGER,Y,100256.0,2016.0,"WILTON, CONNECTICUT",-73.4378988,41.1953739
230,2657403,0,"ADAM MOLOUDI INC.,",Public Relations Managers,ACCOUNT MANAGER,N,66913.6,2011.0,"LOS ANGELES, CALIFORNIA",-118.24368490000002,34.0522342
231,2256946,0,MC2 MODELS MIAMI LLC,Models,FASHION MODEL,N,38209.6,2012.0,"MIAMI BEACH, FLORIDA",-80.1300455,25.790654
232,2268922,0,"2TOR, INC.","Software Developers, Applications",SALES FORCE CRM DEVELOPER,Y,85530.0,2012.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
233,771450,0,COMPREHENSIVE PSYCHIATRIC SERVICES,"PEDIATRICIANS, GENERAL",PSYCHIATRIST,Y,137800.0,2015.0,"PLEASANTON, CALIFORNIA",-121.8746789,37.6624312
234,2286691,0,ATS PHARMACY INC,Pharmacists,PHARMACIST,Y,99986.0,2012.0,"LUBBOCK, TEXAS",-101.85516650000001,33.5778631
235,2996972,0,VERSANT TRANSLATIONS LLC,Editors,EDITOR,Y,44699.0,2011.0,"MONTEREY, CALIFORNIA",-121.8946761,36.600237799999995
236,20045,1,STEPHENS ROCK & DIRT LLC,ARCHITECTURAL AND ENGINEERING MANAGERS,GENERAL MANAGER,Y,137093.0,2016.0,"COLLEGE PARK, GEORGIA",-84.4493725,33.6534427
237,1966373,0,"RETAIL DECISIONS, INC.",Sales Managers,U.S. HEAD OF SALES,Y,138445.0,2013.0,"EDISON, NEW JERSEY",-74.4120953,40.5187154
238,1874271,1,TEXAS INSTRUMENTS INCORPORATED,"Computer Software Engineers, Applications",APPLICATIONS ENGINEER,Y,91790.0,2013.0,"DALLAS, TEXAS",-96.7969879,32.7766642
239,2478402,0,MICHIGAN EAR INSTITUTE P.L.L.C.,Audiologists,AUDIOLOGIST,Y,48797.0,2012.0,"DEARBORN, MICHIGAN",-83.1763145,42.3222599
240,2470996,1,WIPRO LIMITED,Computer Programmers,PROJECT MANAGER,Y,75005.0,2012.0,"IRVINE, CALIFORNIA",-117.79469420000001,33.6839473
241,2411718,1,UHCP D/B/A UPMC MEP,"Health Diagnosing and Treating Practitioners, All",RESIDENT - FAMILY MEDICINE,Y,41870.0,2012.0,"MCKEESPORT, PENNSYLVANIA",-79.86412320000001,40.347067100000004
242,217924,1,"ADVANCED TECHNOLOGY CONSULTING SERVICE, INC.",COMPUTER PROGRAMMERS,PROGRAMMER ANALYST,N,58053.0,2016.0,"MONTVALE, NEW JERSEY",-74.02291729999999,41.046763500000004
243,2718833,0,"MICO, INC.",Mechanical Engineers,PRODUCT ENGINEER,Y,69416.0,2011.0,"ONTARIO, CALIFORNIA",-117.65088759999999,34.0633443
244,1625136,0,EMC CORPORATION,"Software Developers, Applications",SENIOR DELIVERY SPECIALIST,Y,101675.0,2014.0,"WARREN, NEW JERSEY",-74.50047959999999,40.6342489
245,2830517,1,UHCP D/B/A UPMC MEP,"Health Diagnosing and Treating Practitioners, All ",RESIDENT - INTERNAL MEDICINE,Y,34590.0,2011.0,"PITTSBURGH, PENNSYLVANIA",-79.9958864,40.440624799999995
246,2469366,0,"ASCENDANT TECHNOLOGY, LLC",Management Analysts,SENIOR BUSINESS ANALYST,Y,86611.0,2012.0,"SANTA CLARA, CALIFORNIA",-121.9552356,37.354107899999995
247,2357590,1,"CONVERGENT CONSULTING, INC.",Computer Systems Analysts,SYSTEMS ANALYST,Y,79144.0,2012.0,"PARSIPPANY, NEW JERSEY",-74.41738769999999,40.865286499999996
248,2362565,0,"ALLERGAN USA, INC.",Advertising and Promotions Managers,SENIOR ACCOUNT EXECUTIVE,Y,74859.0,2012.0,"COSTA MESA, CALIFORNIA",-117.9186689,33.6411316
249,1718091,1,UNIVERSITY OF CENTRAL FLORIDA,"Health Specialties Teachers, Postsecondary",ASSISTANT PROFESSOR OF MEDICINE,Y,40320.0,2014.0,"ORLANDO, FLORIDA",-81.3792365,28.5383355
250,1154521,0,BAYAMP TECHNOLOGIES,"COMPUTER OCCUPATIONS, ALL OTHER",SYSTEM ANALYST,Y,66000.0,2015.0,"SAN JOSE, CALIFORNIA",-121.88632859999998,37.338208200000004
251,2676091,0,"ENVOY THERAPEUTICS, INC.",Biochemists and Biophysicists,MEDICINAL CHEMIST,Y,82390.0,2011.0,"JUPITER, FLORIDA",-80.09420870000001,26.934224600000004
252,2308221,0,"INPRISOL, INC.","Business Operations Specialists, All Other*",BUSINESS ANALYST,Y,43389.0,2012.0,"NEW YORK, NEW YORK",-74.00594129999999,40.7127837
253,2726872,0,BARRINGTON COMMUNITY UNIT SCHOOL DISTRICT 220,Network and Computer Systems Administrators,NETWORK ADMINISTRATOR,Y,65603.0,2011.0,"BARRINGTON, ILLINOIS",-88.13618879999999,42.1539141
254,593247,0,TOOBA ACADEMY,"EDUCATIONAL, GUIDANCE, SCHOOL, AND VOCATIONAL",COORDINATOR,Y,166400.0,2016.0,"COLUMBUS, OHIO",-82.9987942,39.9611755
255,2663494,0,"DONGIL RUBBER BELT AMERICA, INC.",Marketing Managers,MARKETING COORDINATOR-LATIN AMERICAN ACCT,Y,106267.0,2011.0,"CERRITOS, CALIFORNIA",-118.0647871,33.858348299999996
256,2281958,1,"AMERICAN IT RESOURCE GROUP, INC.","Software Developers, Systems Software",LEAD ENGINEER,Y,66414.0,2012.0,"HOFFMAN ESTATES, ILLINOIS",-88.1227199,42.062991499999995
257,356118,1,"ELAVON, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",APPLICATION DEVELOPER 4,N,57325.0,2016.0,"ATLANTA, GEORGIA",-84.3879824,33.7489954
258,2922585,1,"ISR INFO WAY, INC.",Computer Systems Analysts,PROGRAMMER ANALYST,Y,69701.0,2011.0,"TRENTON, NEW JERSEY",-74.74293840000001,40.2170534
259,1221330,0,"MARLIN MANAGEMENT COMPANY, LLC",ACCOUNTANTS AND AUDITORS,CONTROLLER,Y,184787.0,2015.0,"HERMOSA BEACH, CALIFORNIA",-118.39951940000002,33.8622366
260,2500686,1,LINKEDIN CORPORATION,"Software Developers, Applications",SOFTWARE ENGINEER (SITE RELIABILITY ENGINEER),Y,99653.0,2012.0,"MOUNTAIN VIEW, CALIFORNIA",-122.08385109999999,37.3860517
261,1053456,1,UNIVERSITY OF WISCONSIN-MADISON,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",RESEARCH ASSOCIATE,Y,40706.0,2015.0,"MADISON, WISCONSIN",-89.4012302,43.07305170000001
262,2168097,1,INFOSYS LIMITED,Computer Systems Analysts,TECHNOLOGY LEAD - US,Y,84032.0,2013.0,"BELLEVUE, WASHINGTON",-122.2015159,47.6101497
263,76435,1,"GOLDMAN, SACHS &AMP; CO.","FINANCIAL SPECIALISTS, ALL OTHER",ANALYST,N,37253.0,2016.0,"SALT LAKE CITY, UTAH",-111.89104740000002,40.760779299999996
264,1160724,0,"REHABCARE GROUP EAST, INC.",PHYSICAL THERAPISTS,PHYSICAL THERAPIST,Y,71364.8,2015.0,"PLANO, TEXAS",-96.6988856,33.0198431
265,1975224,0,NEELUM INC.,"Electronics Engineers, Except Computer",ELECTRONIC ENGINEER,N,84177.6,2013.0,"SUNNYVALE, CALIFORNIA",-122.03634960000001,37.368829999999996
266,2434164,0,KNOWLEDGE MOSAIC INC.,"Information Security Analysts, Web Developers, and",WEB DEVELOPER,Y,71885.0,2012.0,"SEATTLE, WASHINGTON",-122.33207079999998,47.6062095
267,609768,0,THE HIGHWAY TABERNACLE,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND",SECONDARY SCHOOL TEACHER,N,32386.0,2016.0,"YOUNGSTOWN, OHIO",-80.6495194,41.0997803
268,40398,1,"SDLC MANAGEMENT, INC.",MANAGEMENT ANALYSTS,BUSINESS PROCESS ANALYST,Y,78853.0,2016.0,"CANONSBURG, PENNSYLVANIA",-80.1872797,40.262570200000006
269,2999667,0,SPRINGFIELD CITY SCHOOL DISTRICT,"Secondary School Teachers, Except Special and Care",STRINGS TEACHER,Y,39167.0,2011.0,"SPRINGFIELD, OHIO",-83.8088171,39.9242266
270,2681739,1,TATA CONSULTANCY SERVICES LIMITED,"Computer Specialists, All Other",DATA WAREHOUSE SPECIALIST,Y,58490.0,2011.0,"JERSEY CITY, NEW JERSEY",-74.0776417,40.7281575
271,2337178,0,MURTHY CONSULTANCY SERVICES,Computer Programmers,COMPUTER PROGRAMMER,Y,54080.0,2012.0,"WASHINGTON DC, DISTRICT OF COLUMBIA",-77.03687070000001,38.9071923
